Fecha;PM10;PM2.5;Vel Vient0;Dir Vient0;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
13/11/2024 22:00;25;8;0,5;269;4,6;21,2;25,8;0;0,6;3;1,9;12,7;0;81,6;0;0
13/11/2024 23:00;21;10;0,2;293;4,3;21,6;25,9;0;0,6;2,1;3,4;12,3;0;83,7;0,2;0
14/11/2024 0:00;23;13;0,3;132;9,3;21,2;30,5;0;0,7;0,1;3;12;0;88;0;0
14/11/2024 1:00;26;9;0,3;267;3,1;22,6;25,8;0;0,5;1,2;2,6;11,9;0;87,3;0;0
14/11/2024 2:00;20;9;0,5;265;1,3;16,2;17,5;0;0,3;4,9;1,7;11,9;0;85,8;0;0
14/11/2024 3:00;16;7;0,2;257;0,7;13,5;14,2;0;0,3;6,9;1,4;11,5;0;85,6;0;0
14/11/2024 4:00;11;5;0,6;280;1;13,9;14,9;0;0,3;6;1,4;11,7;0;85,9;0;0
14/11/2024 5:00;14;6;0,6;302;2;15,6;17,7;0;0,3;4,3;1,4;11,6;0;87,2;0;0
14/11/2024 6:00;28;4;0,1;146;7,6;19,5;27,1;0;0,4;1,5;2,4;11,6;0;87,8;0;0
14/11/2024 7:00;33;11;0,2;76;22,5;18,6;41,1;0;0,7;0,7;4,1;12,1;0;85,5;0;35
14/11/2024 8:00;49;15;0,4;4;44,7;27,5;72,2;0;1,4;1,6;7;13,7;0;79,8;0;137
14/11/2024 9:00;70;22;0,6;346;44,2;37,7;81,9;0;1,6;3,2;8,9;15,3;0;71;0;165
14/11/2024 10:00;63;32;1,1;1;35,3;38,5;73,8;0;1,4;6,4;9,3;16,7;0;65;0;286
14/11/2024 11:00;0;31;0,8;335;10,1;21,9;32;0;0,7;13,5;4,1;17,3;0;58,2;0;191
14/11/2024 12:00;46;11;0,3;42;8,9;24,9;33,8;0;0,7;8,1;3,5;15,4;0;69,6;0;32
14/11/2024 13:00;56;19;0,8;297;8,1;23,6;31,7;0;0,7;7,9;4,8;14,2;0;79,7;0,4;61
14/11/2024 14:00;38;28;0,9;276;5;17,8;22,9;0;0,5;13;3,3;15,2;0;74,5;0;82
14/11/2024 15:00;28;24;1,3;308;4,1;18,7;22,8;0;0,5;10;2,6;13,6;0;80,4;3,1;22
14/11/2024 16:00;23;17;0,4;94;9,2;23,3;32,4;0;0,7;3,9;3,6;12;0;89,3;5,7;6
14/11/2024 17:00;24;22;0,5;94;16,1;22,4;38,6;0;0,8;1;4,4;11,9;0;91,8;3,5;4
14/11/2024 18:00;19;17;0,3;138;26,4;23,4;49,8;0;1;0,7;4,1;11,6;0;92,7;3,7;0
14/11/2024 19:00;0;19;1,2;107;22,8;24,7;47,5;0;1,3;1,5;3,3;10,7;0;92;1,8;0
14/11/2024 20:00;17;10;1,2;101;17,8;19,6;37,3;0;1;2,3;2;10,4;0;92;1,3;0
14/11/2024 21:00;13;7;0,6;118;24,9;23,6;48,5;0;1,1;1,4;2,9;10,2;0;92;1,1;0
14/11/2024 22:00;9;5;0,9;118;14,6;16,7;31,3;0;0,7;2;1,9;10,2;0;92,3;0,4;0
14/11/2024 23:00;10;3;1,6;107;5,1;11;16,1;0;0,4;4,6;0,9;10,1;0;91,8;0,1;0
15/11/2024 0:00;10;3;1,2;103;3;9;11,9;0;0,3;5,2;0,7;10,2;0;90;0;0
15/11/2024 1:00;15;2;1,3;110;1,5;6,8;8,3;0;0,3;3,9;0,6;10,2;0;89,2;0;0
15/11/2024 2:00;11;7;1,4;109;1,7;5,7;7,4;0;0,2;2,6;0,7;10;0;88,8;0;0
15/11/2024 3:00;11;6;1,4;108;1,3;6,1;7,4;0;0,3;2,6;0,8;9,7;0;88,3;0;0
15/11/2024 4:00;10;2;1,5;109;2,1;7,1;9,2;0;0,3;2;1,2;10;0;86,7;0;0
15/11/2024 5:00;17;3;1,9;111;5,2;7,8;13,1;0;0,3;1,5;1,8;9,7;0;86,7;0;0
15/11/2024 6:00;19;2,7;1,8;107;10;9,7;19,7;0;0,4;2;2,7;9,3;0;85,8;0;0
15/11/2024 7:00;18;3,8;2,2;107;21,6;10,6;32,3;0;0,6;1,3;3,8;9,1;0;84,8;0;29
15/11/2024 8:00;24;7;0,9;103;29,2;21,7;50,8;0;0,9;2,9;3,7;11,4;0;81,4;0;104
15/11/2024 9:00;40;6,3;0,7;14;25,9;36,1;62,1;0;1,1;8,3;6,3;15,5;0;68,6;0;274
15/11/2024 10:00;46;21;0,3;215;0;0;0;0;0;0;6,2;18,5;0;56;0;574
15/11/2024 11:00;41;27;1,2;10;0;0;0;0;0;0;7,1;17,6;0;57,9;0;182
15/11/2024 12:00;27;23;1;67;0;0;0;0;0;0;4,5;14,8;0;78,4;3,7;229
15/11/2024 13:00;21;21;0,3;326;0;0;0;0;0;0;4,7;16;0;73,3;0,2;153
15/11/2024 14:00;29;22;0,8;343;6,9;24,4;31,3;0;0,7;17,2;4,9;17,1;0;69;0;296
15/11/2024 15:00;34;18;0,9;317;2,6;22,3;24,9;0;0,6;15,5;4,3;14,9;0;78,3;6;19
15/11/2024 16:00;0;27;0,2;234;6,9;22,7;29,6;0;0,7;11,3;3,4;13,4;0;87,6;0,1;90
15/11/2024 17:00;19;14;0,1;16;3,9;22,1;26;0;0,6;10,2;3;13,5;0;86,5;0;51
15/11/2024 18:00;38;13;0,2;292;10,1;33,7;43,8;0;0,9;3;4,6;13,7;0;85,4;0;9
15/11/2024 19:00;35;22;0,5;353;21;31,3;52,3;0;1,2;0,1;5,9;13,1;0;88,1;2,7;0
15/11/2024 20:00;30;26;0,1;16;27,8;26,4;54,3;0;1,2;0;5,4;12,5;0;91,2;3;0
15/11/2024 21:00;28;18;0,2;170;33,3;24;57,3;0;1,3;0;5;12,3;0;92,2;0,8;0
15/11/2024 22:00;24;19;0,2;209;38,4;24,3;62,7;0;1,1;0;4,5;12,2;0;92,8;0,2;0
15/11/2024 23:00;21;21;0,2;6;27,6;21,2;48,8;0;1,1;0;4,4;12,1;0;93,1;0,1;0
16/11/2024 0:00;21;17;0,5;108;15,9;16,3;32,2;0;0,7;0,2;3,7;11,9;0;93,2;0,6;0
16/11/2024 1:00;20;13;0;33;17,7;17,1;34,8;0;0,7;0,6;2,2;11,6;0;93,5;1,4;0
16/11/2024 2:00;17;13;1,3;109;4,8;10;14,9;0;0,4;3,8;1,3;10,8;0;92,7;0;0
16/11/2024 3:00;8;8;1,3;105;2;10,3;12,3;0;0,3;7,2;0,8;10,8;0;90,1;0,1;0
16/11/2024 4:00;6;5;0,8;89;1,8;7,3;9,1;0;0,2;7,4;0,4;10,8;0;87,3;0;0
16/11/2024 5:00;8;3;1,5;107;3,3;8,4;11,7;0;0,2;4,5;0,9;10,7;0;87,6;0,2;0
16/11/2024 6:00;16;3;1,2;115;16,8;11,3;28,1;0;0,5;0,8;2;10,3;0;90,1;0,1;0
16/11/2024 7:00;12;6;1;103;19,5;11,1;30,6;0;0,6;1;3,1;10,9;0;89,3;0;45
16/11/2024 8:00;28;6;0,2;41;32,4;22;54,4;0;1;2,3;3,6;13,5;0;81,1;0;148
16/11/2024 9:00;23;13;0,6;13;27,1;33,9;61;0;1,1;5,6;4,7;15,8;0;69,9;0;304
16/11/2024 10:00;22;8;0,6;41;11,1;24,9;36;0;0,7;12,1;3,2;17,8;0;57,7;0;384
16/11/2024 11:00;13;10;1,4;123;4,5;11,4;15,8;0;0,4;11,7;1;16,4;0;61,2;0;195
16/11/2024 12:00;16;6;1,8;100;4,2;11,4;15,6;0;0,4;10,3;0,9;15,8;0;63,9;0;108
16/11/2024 13:00;15;4;2,2;116;4,8;10;14,8;0;0,4;11,1;1,3;16;0;63,8;0;237
16/11/2024 14:00;16;4;1,9;134;4,3;7,2;11,5;0;0,4;13,7;0,8;18,6;0;54,1;0;430
16/11/2024 15:00;10;1;0,6;143;3,6;7;10,5;0;0,3;13,9;0,7;19,5;0;51,7;0;394
16/11/2024 16:00;18;1;0,6;269;4,7;12,1;16,8;0;0,5;13,3;0,9;18,7;0;53,8;0;124
16/11/2024 17:00;48;3,3;1,4;315;6;26,3;32,3;0;0,8;10,6;3,3;16,3;0;71,6;0;64
16/11/2024 18:00;40;26;1,7;347;4,9;29,9;34,9;0;0,8;3,4;4,6;14;0;84,4;0;3
16/11/2024 19:00;34;27;0,9;353;4,2;24,6;28,8;0;0,8;3,2;4;13;0;90,1;4,4;0
16/11/2024 20:00;0;29;0,5;332;4,3;20;24,3;0;0,7;5,7;2;12,5;0;92,7;1,7;0
16/11/2024 21:00;18;11;0,3;283;11,4;24,6;36;0;0,9;1,1;2,2;12,2;0;93,2;0;0
16/11/2024 22:00;22;10;0,2;120;28,8;23,2;52,1;0;1,2;0;3,2;11,5;0;94,1;0;0
16/11/2024 23:00;15;15;1;91;19,5;13,4;32,9;0;0,8;1;2,4;11;0;93,5;0;0
17/11/2024 0:00;17;6;1,2;99;7,3;11,1;18,4;0;0,4;3,4;0,9;10,7;0;91,3;0,1;0
17/11/2024 1:00;14;3;1,4;112;4,7;9,8;14,5;0;0,4;2,6;0,8;10,8;0;89;0;0
17/11/2024 2:00;16;6;1;107;4,5;7,7;12,1;0;0,3;2,8;0,6;10,7;0;88,8;0;0
17/11/2024 3:00;5;4;0,4;103;5,3;10,5;15,7;0;0,4;2,6;0,9;10,8;0;88,4;0;0
17/11/2024 4:00;18;6;0,7;123;15,9;14,8;30,6;0;0,6;0,2;1,8;10,3;0;90,2;0;0
17/11/2024 5:00;15;15;0,7;120;9,2;12,4;21,6;0;0,4;2,9;1,5;10,2;0;88,9;0;0
17/11/2024 6:00;12;0,8;1,4;111;4,7;9;13,7;0;0,3;4;0,8;10,4;0;85,3;0;1
17/11/2024 7:00;23;1,6;0,9;100;7;10,2;17,3;0;0,4;3,3;1,6;11;0;83,2;0;37
17/11/2024 8:00;31;4;0,2;28;28,5;20;48,5;0;0,9;2,4;2,6;13,3;0;77,5;0;129
17/11/2024 9:00;22;10;0,5;22;12,8;30,2;43;0;0,7;6,5;2,3;14,9;0;68,2;0;149
17/11/2024 10:00;18;7;0,7;166;6,8;14,1;20,9;0;0,5;10,8;1,1;15,6;0;62,1;0;156
17/11/2024 11:00;9;4;0,6;112;2,8;7,6;10,4;0;0,3;13,6;0,6;16,9;0;56,6;0;234
17/11/2024 12:00;8;1;1,2;141;2,6;6,6;9,2;0;0,3;14,2;0,5;17,1;0;55,6;0;187
17/11/2024 13:00;16;3;0,6;83;2,1;5,7;7,9;0;0,3;14,6;0,3;18;0;52,4;0;238
17/11/2024 14:00;12;2;1,1;121;3,1;7;10;0;0,4;13,6;0,6;18,2;0;51,8;0;175
17/11/2024 15:00;8;3;0,3;328;1,5;4,4;5,9;0;0,3;15,1;0,6;19,1;0;49,7;0;211
17/11/2024 16:00;11;0,5;0,2;49;1,7;6,1;7,8;0;0,3;16,1;0,5;21,7;0;40,4;0;227
17/11/2024 17:00;27;1,1;1,1;125;4,6;12,2;16,8;0;0,5;12,8;1,1;18;0;56,5;0;39
17/11/2024 18:00;20;10;1,8;104;7,1;11,9;19;0;0,6;7,8;0,9;15,2;0;68;0;4
17/11/2024 19:00;36;7;0,4;7;2,7;23,7;26,4;0;0,8;6,3;2;13,7;0;82,2;0;0
17/11/2024 20:00;22;19;1,5;109;9,8;12,7;22,5;0;0,7;2,6;1,3;12,6;0;78,8;0;0
17/11/2024 21:00;23;7;2,1;108;10,5;10,4;20,9;0;0,6;1,8;1,3;12;0;79,3;0;0
17/11/2024 22:00;23;5;2,2;108;5,7;7,2;13;0;0,4;2,6;0,9;11,4;0;78,6;0;0
17/11/2024 23:00;14;5;2,2;101;2,8;6,4;9,2;0;0,3;3,4;0,7;11,2;0;78,3;0;0
18/11/2024 0:00;17;6;2,1;108;1,7;6,2;7,8;0;0,3;3,7;0,6;10,6;0;80;0;0
18/11/2024 1:00;10;10;2,2;108;1;5,2;6,2;0;0,2;3,7;0,5;10,5;0;78,9;0;0
18/11/2024 2:00;9;6;2,1;110;0,7;5;5,8;0;0,2;4,2;0,6;10,6;0;77,8;0;0
18/11/2024 3:00;13;5;1,9;105;0,7;5,3;6;0;0,2;4,1;0,8;9,7;0;81,5;0;0
18/11/2024 4:00;12;5;2,1;105;0,8;4,2;5;0;0,2;4;0,6;9,3;0;83,1;0;0
18/11/2024 5:00;20;3;1,3;122;5,8;7,1;12,9;0;0,2;3,3;1,2;9,1;0;84,7;0;0
18/11/2024 6:00;25;10;1,5;118;17,2;11,7;28,9;0;0,5;1,3;3,5;9;0;86,3;0;0
18/11/2024 7:00;21;10;1,7;104;22,4;14;36,3;0;0,7;1,7;3,2;9,6;0;83,2;0;54
18/11/2024 8:00;30;13;0,9;99;23;16,5;39,4;0;0,9;4,2;3,2;12,2;0;73,9;0;137
18/11/2024 9:00;11;11;1,5;128;5,6;8,1;13,8;0;0,4;13,5;1,4;16;0;56;0;360
18/11/2024 10:00;12;4;1;114;0;0;0;0;0;0;0,7;17,9;0;49,9;0;499
18/11/2024 11:00;0;0;1,9;112;0;0;0;0;0;0;1,1;17,5;0;51,2;0;311
18/11/2024 12:00;0;0;2;126;0;0;0;0;0;0;0,8;18,7;0;48,8;0;480
18/11/2024 13:00;0;6;1,2;144;4,5;6;10,5;0;0;0;1,6;19;0;46,5;0;300
18/11/2024 14:00;7;4;1,1;139;2,7;4,9;7,6;0;0;0;0,8;19,3;0;46;0;254
18/11/2024 15:00;17;4;0,4;253;3,3;7,5;10,8;0;0,3;21,7;1,1;22,5;0;37,6;0;545
18/11/2024 16:00;51;4;1;330;2,5;20,2;22,8;0;0,5;23,7;3,3;18,7;0;54,1;0;79
18/11/2024 17:00;59;27;1,2;309;2;19,7;21,7;0;0,6;26,4;3,9;16,1;0;76,5;2,9;107
18/11/2024 18:00;52;27;1,2;307;1,6;28;29,6;0;0,7;15,9;3,7;14;0;85,1;0;8
18/11/2024 19:00;58;25;1,1;336;0,6;31;31,6;0;0,8;12,4;4;13,7;0;84,6;0,1;0
18/11/2024 20:00;52;26;0,8;335;0,6;29,2;29,8;0;0,8;13,7;3,6;13,6;0;84,5;0;0
18/11/2024 21:00;55;27;1,1;101;7,3;24,5;31,9;0;1;4,4;3,4;13,4;0;84,9;0;0
18/11/2024 22:00;35;28;1,4;108;10,4;13,6;24,1;0;0,7;2,4;2,5;12,9;0;81,7;0;0
18/11/2024 23:00;29;14;0,9;113;10,2;14;24,3;0;0,7;1,6;2,3;12,6;0;83,7;0;0
19/11/2024 0:00;23;12;1,1;110;4;10;14;0;0,4;4,9;1,8;12,5;0;84,3;0;0
19/11/2024 1:00;10;10;0,2;304;0,5;8;8,5;0;0,2;11,4;0,8;11,8;0;87,2;2,5;0
19/11/2024 2:00;10;10;0,4;331;0,7;10;10,7;0;0,2;8,8;0,9;11,2;0;91,3;0,5;0
19/11/2024 3:00;16;5;0,4;70;0,5;9;9,5;0;0,2;7;1;11;0;92,2;0,2;0
19/11/2024 4:00;13;6;1;97;0,8;5,7;6,5;0;0,2;4,3;0,7;10,6;0;91,9;0;0
19/11/2024 5:00;9;6;1,4;103;2,1;6,7;8,9;0;0,2;4,1;0,9;10,3;0;90,1;0;0
19/11/2024 6:00;18;5;1,4;112;9,6;11,2;20,8;0;0,4;2,2;2,5;10,4;0;87,7;0;1
19/11/2024 7:00;25;8;1,4;109;24,4;13,6;38,1;0;0,8;1;3,7;10,3;0;87,1;0;25
19/11/2024 8:00;38;12;1,2;110;28,5;20,1;48,6;0;0,9;2,4;4,5;11,6;0;83,5;0;138
19/11/2024 9:00;19;18;0,4;147;8,7;13,5;22,2;0;0,4;11,1;2,8;16;0;62,2;0;327
19/11/2024 10:00;7;3;1;104;3,2;7,6;10,8;0;0,3;13,3;0,8;18,9;0;47,9;0;634
19/11/2024 11:00;6;3;1,3;23;1,9;7,5;9,5;0;0,3;14,4;0,9;19;0;48,5;0;432
19/11/2024 12:00;15;4;0,9;293;2,4;6,6;9;0;0,2;16,3;0,9;20;0;43,7;0;393
19/11/2024 13:00;16;7;0,6;108;3,1;7,4;10,5;0;0,2;14,8;0,9;19,4;0;45,4;0;191
19/11/2024 14:00;34;5;1;282;3,5;13,5;17;0;0,4;23;1,9;21,3;0;44,2;0;502
19/11/2024 15:00;59;11;1,6;315;2,5;20,8;23,3;0;0,5;28,9;3,9;19,1;0;60,2;0,6;133
19/11/2024 16:00;32;23;1,3;112;4,9;18;22,9;0;0,6;13;3,2;12,4;0;86,4;15,8;21
19/11/2024 17:00;34;21;1,3;109;11,7;23,6;35,3;0;0,8;5,7;4,2;12,9;0;89,2;0,1;43
19/11/2024 18:00;39;17;0,5;71;9,4;29,3;38,7;0;1,1;3,3;5,4;13,6;0;88,5;0;14
19/11/2024 19:00;47;29;0,6;26;16,7;39,4;56,1;0;1,5;0,7;6,2;13;0;88,5;0;0
19/11/2024 20:00;51;32;1,3;100;31;34,2;65,2;0;1,8;0,4;7,7;12,7;0;88,8;0;0
19/11/2024 21:00;38;35;1,7;107;15,7;20,6;36,4;0;1,1;1,2;4,3;12,4;0;87,8;0;0
19/11/2024 22:00;36;16;1,9;110;12,9;15,3;28,2;0;0,8;1,5;3,1;11,7;0;88,1;0;0
19/11/2024 23:00;27;24;1,9;109;7,8;11,1;18,8;0;0,5;2,1;2,3;11,4;0;87;0;0
20/11/2024 0:00;27;19;1,6;108;4,6;12,3;16,9;0;0,4;2,3;1,8;11,5;0;85,2;0;0
20/11/2024 1:00;19;15;2,1;106;1,6;9,4;11;0;0,3;2,9;1,5;10,9;0;84,9;0;0
20/11/2024 2:00;14;10;2,3;105;1,1;9,3;10,4;0;0,3;2,8;1,6;10,6;0;83,1;0;0
20/11/2024 3:00;28;11;1,6;106;1,3;11;12,3;0;0,4;2,4;2;10,9;0;83,3;0;0
20/11/2024 4:00;24;16;1,8;106;1,3;10,2;11,6;0;0,4;2,1;2,1;10,7;0;83,6;0;0
20/11/2024 5:00;24;17;1,6;94;3,2;12;15,2;0;0,3;2,1;2,2;10,8;0;82,8;0;0
20/11/2024 6:00;31;12;1,8;109;13,6;10,5;24,1;0;0,4;1,2;3,4;10,8;0;82,7;0;0
20/11/2024 7:00;38;19;1,4;109;31,5;10;41,5;0;0,9;0,5;4,2;10,8;0;83,3;0;23
20/11/2024 8:00;35;16;0,7;76;20,8;12,8;33,6;0;0,8;2,5;3,3;12,7;0;77,9;0;147
20/11/2024 9:00;57;13;0,6;346;20,4;26,1;46,5;0;1;7,5;5,3;16,2;0;65,9;0;269
20/11/2024 10:00;74;39;0,6;309;17,3;39,4;56,6;0;1,3;13,8;6,6;17,8;0;60,8;0;312
20/11/2024 11:00;96;42;1;355;17,4;46,6;64;0;1,2;11,1;9,4;17,4;0;62;0;208
20/11/2024 12:00;73;50;0,9;315;9,3;33,3;42,7;0;0,9;18,5;6,6;18,2;0;61,4;0;252
20/11/2024 13:00;60;38;1,4;334;3,4;22,8;26,3;0;0,6;22,3;4,7;17;0;69,3;0;230
20/11/2024 14:00;116;46;0,9;337;1,7;20,7;22,4;0;1,4;28,2;4,1;17,3;0;66,4;0;94
20/11/2024 15:00;64;46;0,8;318;2,1;22,8;24,9;0;1;18,8;4,1;14,3;0;81,4;11,7;22
20/11/2024 16:00;0;41;0,9;90;3,3;21,4;24,7;0;0,7;15,2;3,5;13;0;89,3;3,4;66
20/11/2024 17:00;37;20;0,5;65;3;25,8;28,8;0;0,7;14,7;3,7;13,5;0;88,2;0;47
20/11/2024 18:00;34;26;0,2;30;3,2;31,4;34,6;0;0,9;8,9;3,9;13,7;0;86,7;0;4
20/11/2024 19:00;43;27;1,1;99;19,5;30,1;49,6;0;1,4;1;5,3;13,2;0;87,8;0;0
20/11/2024 20:00;35;27;0,9;94;20,3;26,4;46,7;0;1,2;1,6;3,9;13;0;86,6;0;0
20/11/2024 21:00;41;31;1,1;105;20,4;23,5;43,9;0;1,2;0,3;4,5;12,9;0;86,5;0;0
20/11/2024 22:00;40;20;0,7;99;22,2;20,3;42,5;0;1,1;0,1;4,2;12,9;0;87,1;0;0
20/11/2024 23:00;45;22;0,4;48;14,1;25;39,1;0;0,9;0,3;4;12,8;0;88;0;0
21/11/2024 0:00;0;24;0,5;25;4,4;22,2;26,6;0;0,5;2,5;3;12,2;0;90,3;11,9;0
21/11/2024 1:00;13;10;0,2;346;5,7;25,5;31,2;0;0,4;1,3;2,1;11,4;0;92,9;6,5;0
21/11/2024 2:00;12;12;0,2;265;1,8;21,2;23,1;0;0,4;3,1;1,5;11,3;0;93,7;0,9;0
21/11/2024 3:00;13;13;0,2;63;1;15,2;16,1;0;0,3;6,2;1,5;11,1;0;94;0,1;0
21/11/2024 4:00;19;8;0,3;239;1,4;18,9;20,3;0;0,3;4,3;1,6;11,1;0;94,2;0;0
21/11/2024 5:00;22;13;0,4;90;3,8;18;21,8;0;0,3;1,8;2,2;11,1;0;94,3;0;0
21/11/2024 6:00;21;21;0,8;99;13,2;14,5;27,8;0;0,5;0,2;3,1;11;0;93,9;0;0
21/11/2024 7:00;17;13;0,5;94;21,1;13,6;34,7;0;0,8;0,3;4;11,2;0;92,9;0;17
21/11/2024 8:00;28;11;0,3;66;30,2;17,4;47,6;0;1,1;0,5;4,5;12,2;0;90,9;0;54
21/11/2024 9:00;37;14;0,3;346;43,6;28,5;72,2;0;1,4;1,8;6,3;14;0;84,5;0;168
21/11/2024 10:00;38;20;0,1;319;27,7;39,6;67,3;0;1,1;8,4;6,1;17;0;67,4;0;393
21/11/2024 11:00;48;17;1;355;16,9;41,2;58,1;0;1,2;11,9;6,3;17,9;0;62,4;0;250
21/11/2024 12:00;35;30;0,9;151;7,2;28,5;35,7;0;0,8;12,2;4,1;15,1;0;70,4;0,1;45
21/11/2024 13:00;14;14;1,7;114;6,4;16,9;23,3;0;0,6;9,9;2,7;12,8;0;84,1;2,3;71
21/11/2024 14:00;21;10;0,3;181;8,7;19,4;28,1;0;0,5;11,1;2,4;15;0;77,7;0,2;202
21/11/2024 15:00;14;7;0,5;197;6,9;13,8;20,6;0;0,4;14,9;1,9;18,6;0;60,3;0;360
21/11/2024 16:00;38;5;1,7;251;12,7;17,5;30,2;0;0,5;10,2;4;19,3;0;58;0;224
21/11/2024 17:00;62;11;1,4;330;8,5;27,1;35,6;0;0,7;10;4,6;16,3;0;67,9;0;54
21/11/2024 18:00;48;27;2;318;2,8;27,4;30,2;0;0,7;10;4,4;14,1;0;82,1;0;7
21/11/2024 19:00;40;24;0,6;329;1;25,8;26,7;0;0,7;11,5;3,4;12,9;0;85,5;0;0
21/11/2024 20:00;50;27;0,1;66;9,1;39;48,1;0;1,1;1,7;4,5;12,7;0;86,7;0;0
21/11/2024 21:00;43;29;0,5;94;10,4;30;40,4;0;1,1;1,8;4,4;13,1;0;85,1;0;0
21/11/2024 22:00;36;25;0,6;100;12,9;21,8;34,6;0;0,9;1,6;3,1;13;0;84,2;0;0
21/11/2024 23:00;36;17;1,1;105;12,4;15,7;28,2;0;0,8;0,7;2,9;12,6;0;85,3;0;0
22/11/2024 0:00;24;13;1,3;102;4,2;10,6;14,8;0;0,4;2,6;1,6;12,6;0;83;0;0
22/11/2024 1:00;29;13;0,7;103;3,7;9,9;13,6;0;0,4;2,8;1,3;12,7;0;82,2;0;0
22/11/2024 2:00;40;13;0,2;338;5,3;19,1;24,4;0;0,5;0,9;2,7;12,5;0;84,4;0;0
22/11/2024 3:00;27;26;0,3;344;1,1;19,2;20,3;0;0,4;6,8;2,9;12,6;0;85,2;0;0
22/11/2024 4:00;24;19;0,6;341;0,4;16,3;16,7;0;0,3;9,9;2,1;12,4;0;85,9;0,1;0
22/11/2024 5:00;19;13;0,5;96;2,7;17,1;19,8;0;0,3;6,9;2,3;12;0;89,3;0;0
22/11/2024 6:00;21;12;1,6;109;5,6;14,8;20,4;0;0,4;4,4;2,4;11,8;0;87,4;0;0
22/11/2024 7:00;20;8;0,8;107;18;17,8;35,7;0;0,8;2;3,4;11,8;0;85,1;0;12
22/11/2024 8:00;26;10;0,8;89;24,8;20,8;45,7;0;0,9;1,8;3,8;12,9;0;82;0;82
22/11/2024 9:00;35;9;0,3;47;20,6;26,5;47,1;0;0,9;6,9;4,6;15,9;0;67,5;0;260
22/11/2024 10:00;27;14;0,5;6;8;22,4;30,5;0;0,7;13,4;3,3;17,8;0;57,3;0;256
22/11/2024 11:00;50;10;0,7;65;12,1;34,2;46,2;0;1;10,7;6,2;17,1;0;61,3;0;180
22/11/2024 12:00;0;22;0,9;109;2,9;10,7;13,6;0;0,4;15,8;1,5;20,1;0;49,9;0,1;599
22/11/2024 13:00;20;1,1;2,6;114;2,6;9,9;12,5;0;0,3;16,9;1,1;17,7;0;58,3;0;124
22/11/2024 14:00;12;4;2,3;112;3,8;10,9;14,7;0;0,4;16,2;1,6;16,8;0;61,6;0;155
22/11/2024 15:00;53;5;1,4;299;2,3;25,3;27,6;0;0,6;28,5;4,1;16;0;75;0,2;91
22/11/2024 16:00;34;34;1;349;1,6;23;24,6;0;0,6;21,1;3,7;13;0;85,2;13,5;5
22/11/2024 17:00;26;26;0,1;188;9,7;31,2;41;0;0,8;5,5;3,7;12;0;90,2;1,6;8
22/11/2024 18:00;18;17;0,2;160;11,5;27,6;39,1;0;0,8;5,2;3,2;11,5;0;91,1;3,3;0
22/11/2024 19:00;19;17;0,5;103;22,1;25,7;47,8;0;1,4;1,4;3,3;11,9;0;92,5;1,3;0
22/11/2024 20:00;18;11;1;102;15,1;19;34;0;1;2;2,8;11,8;0;92,6;0,4;0
22/11/2024 21:00;25;14;0,5;96;19,2;16,7;36;0;0,9;0,6;2,4;11,6;0;92,8;0,2;0
22/11/2024 22:00;17;10;1,2;103;14,7;14,2;28,8;0;0,7;0,8;2,2;11,5;0;93;1,2;0
22/11/2024 23:00;17;7;0,9;101;10,2;12,8;23;0;0,6;1,5;1,6;11,4;0;93,1;0,3;0
23/11/2024 0:00;21;5;1;96;6,7;11,9;18,6;0;0,4;2,1;1,2;11,4;0;93;0;0
23/11/2024 1:00;17;5;0,8;104;4,4;12,5;16,9;0;0,4;2,2;1,1;11,3;0;92,8;0;0
23/11/2024 2:00;16;10;0,4;114;4,8;12,6;17,4;0;0,4;1,3;1,5;11,4;0;92,2;0;0
23/11/2024 3:00;16;6;0,2;272;3,8;17,7;21,5;0;0,4;3,4;2,2;11,5;0;92,1;0;0
23/11/2024 4:00;11;6;0,2;224;0,8;15,1;15,9;0;0,3;7,2;1,7;11,3;0;92,1;0;0
23/11/2024 5:00;9;6;0,1;305;1,4;16,4;17,8;0;0,3;5,7;1,7;11,2;0;91,9;0,3;0
23/11/2024 6:00;15;11;0,2;152;12,1;19,4;31,5;0;0,5;1,7;2,6;11,1;0;92,7;0;1
23/11/2024 7:00;21;10;0,3;63;17,2;15,9;33,1;0;0,7;0,9;3;11,6;0;92,3;0;53
23/11/2024 8:00;30;12;0,3;356;17,4;24,9;42,3;0;0,8;3,6;4;13,5;0;85;0;123
23/11/2024 9:00;35;18;0,3;54;15,9;33,1;48,9;0;0,8;7,4;4,1;15,9;0;69,6;0;334
23/11/2024 10:00;0;20;1,8;145;3,6;10,8;14,4;0;0,3;16,3;1,1;17,1;0;58,5;0;395
23/11/2024 11:00;9;7;1,4;139;3,1;9,4;12,5;0;0,3;16,2;0,6;16,5;0;62,2;0;342
23/11/2024 12:00;8;6;1,5;101;2,1;8,6;10,7;0;0,3;16,9;0,7;18,4;0;54,3;0;385
23/11/2024 13:00;8;4;1,1;102;1,7;6,9;8,6;0;0,3;18,7;0,6;19,4;0;50,7;0;408
23/11/2024 14:00;17;5;3;110;3,7;10,3;14;0;0,4;16;0,6;16,5;0;61;0;76
