Fecha;PM10;PM2.5;Vel Viento 10M;Dir Viento 10M;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
11/12/2023 3:00;26;16;0,5;305;106,5;11,5;118;0;0,68;0,2;0;11,9;563;79,56;0;0
11/12/2023 4:00;43;23;0,4;295;197,5;13,4;210,9;0;0,7;0,2;0;10,9;563;80,83;0;0
11/12/2023 5:00;49;30;0,5;320;168,4;12,6;181;0;0,7;0,2;0;11,2;563;83,4;0;0
11/12/2023 6:00;31;20;0,8;105;106;14,7;120,7;0;0,61;1,2;0;11,8;563;82,04;0;0
11/12/2023 7:00;21;8;0,7;98;47,9;13,5;61,5;0;0,7;3,3;0;13,6;563;77,39;0;33
11/12/2023 8:00;27;12;0,8;316;58;16,3;74,3;0;0,81;2,2;0;15,4;564;69,68;0;106
11/12/2023 9:00;11;6;1,8;102;10,1;5,1;15,1;0;0,3;8,7;0;17,6;564;61,1;0;271
11/12/2023 10:00;18;5;2,2;99;5,7;1,6;7,3;0;0,24;11,8;0;19,8;564;51,8;0;479
11/12/2023 11:00;19;4;1,8;72;4;1,5;5,5;0;0,24;12,6;0;21;564;48,32;0;473
11/12/2023 12:00;19;3;2,1;78;7,3;3,8;11,1;0;0,26;11,5;0;20,3;563;48,94;0;348
11/12/2023 13:00;14;6;2,5;100;5;1,9;6,9;0;0,24;12,5;0;20,5;563;48,6;0;376
11/12/2023 14:00;26;6;2;91;5,5;2,7;8,3;0;0,27;12,2;0;21,6;562;44,14;0;377
11/12/2023 15:00;13;6;2,1;98;8,7;5,6;14,3;0;0,29;10,4;0;19,8;562;47,52;0;167
11/12/2023 16:00;15;4;2;128;7,2;5,8;13;0;0,29;10,4;0;18,3;562;53,92;0;93
11/12/2023 17:00;19;6;1,2;113;5,5;5,1;10,6;0;0,27;10,4;0;18,1;562;56,47;0;59
11/12/2023 18:00;22;9;1,1;125;6,7;9,3;16;0;0,35;7,7;0;16,7;562;58,39;0;8
11/12/2023 19:00;27;9;0,8;144;11,9;16,9;28,9;0;0,49;2,7;0;14,3;562;65,89;0;0
11/12/2023 20:00;29;13;0,7;332;46,2;18,9;65,2;0;0,69;1,4;0;12,8;563;73,18;0;0
11/12/2023 21:00;27;8;1,1;33;58,9;20,1;79,1;0;0,66;1,4;0;12,3;564;78,22;0;0
11/12/2023 22:00;35;16;0,8;44;75,4;19;94,4;0;0,83;1,5;0;12,1;564;79,53;0;0
11/12/2023 23:00;38;18;0,8;39;141,6;18,9;160,6;0;1,02;0,8;0;10,7;564;79,08;0;0
12/12/2023 0:00;32;13;0,6;283;90,2;15,1;105,3;0;0,74;0,2;0;9,6;564;81,71;0;0
12/12/2023 1:00;15;7;0,5;292;26,9;12,4;39,4;0;0,34;0,3;0;9,4;564;83,66;0;0
12/12/2023 2:00;26;12;0,6;318;83,4;11,9;95,3;0;0,43;0,2;0;9,1;563;84,3;0;0
12/12/2023 3:00;19;11;0,4;277;23,2;10,1;33,3;0;0,28;0,1;0;9,2;563;84,68;0;0
12/12/2023 4:00;26;20;0,6;261;114,5;13,6;128,1;0;0,4;0,2;0;8,7;563;84,61;0;0
12/12/2023 5:00;45;25;0,7;333;227,6;20,8;248,4;0;0,77;0,2;0;8;563;84,53;0;0
12/12/2023 6:00;70;31;0,7;331;242,1;24,4;266,5;0;0,99;0,2;0;7,8;564;84,74;0;0
12/12/2023 7:00;37;28;0,5;297;156,5;18,2;174,7;0;1,01;0,4;0;9;564;85,53;0;39
12/12/2023 8:00;40;25;0,7;318;80,5;19;99,5;0;0,84;2,9;0;15,6;564;78,58;0;208
12/12/2023 9:00;20;6;1,6;146;6,7;3;9,8;0;0,19;13,5;0;19;565;53,24;0;422
12/12/2023 10:00;22;7;2;128;5,5;2,6;8,1;0;0,18;14,9;0;20,3;564;45,68;0;606
12/12/2023 11:00;21;4;1,9;131;3;0,8;3,8;0;0,15;16,4;0;21,9;564;39,74;0;675
12/12/2023 12:00;11;4;2,1;18;3;0,2;3,1;0;0,15;15,8;0;22,4;563;38,97;0;642
12/12/2023 13:00;16;2;1,9;112;3,9;1,6;5,5;0;0,17;14,5;0;22,6;563;38,88;0;503
12/12/2023 14:00;14;1;2,3;93;4,4;1,5;5,9;0;0,17;13,9;0;23,3;562;37,97;0;597
12/12/2023 15:00;14;6;3,6;53;9,5;5,2;14,7;0;0,23;11,3;0;21,1;562;41,24;0;271
12/12/2023 16:00;24;6;3,1;73;13,9;7,4;21,3;0;0,26;11;0;21,3;562;41,63;0;271
12/12/2023 17:00;16;7;3,4;65;13,1;7,5;20,6;0;0,27;11,2;0;21;562;38,76;0;153
12/12/2023 18:00;15;5;2,9;76;13;9,6;22,5;0;0,32;9,2;0;17,4;562;47,4;0;6
12/12/2023 19:00;22;5;1,6;89;18,8;13,7;32,5;0;0,42;5,5;0;15,6;562;55,32;0;0
12/12/2023 20:00;29;12;0,7;10;33,5;20,6;54,1;0;0,58;0,9;0;13,1;563;65,07;0;0
12/12/2023 21:00;23;11;0,6;320;18,2;18,2;36,4;0;0,39;0,8;0;11,9;563;72,77;0;0
12/12/2023 22:00;27;11;0,7;323;29,2;14;43,2;0;0,45;2,4;0;11,2;564;75,83;0;0
12/12/2023 23:00;25;9;0,5;274;27,8;16,3;44,2;0;0,46;0,2;0;10,2;564;78,85;0;0
13/12/2023 0:00;31;6;0,6;336;61,1;14,6;75,7;0;0,55;0,3;0;9,2;564;80,54;0;0
13/12/2023 1:00;35;20;0,5;312;124,8;15,5;140,3;0;0,81;0,2;0;8,4;563;82,35;0;0
13/12/2023 2:00;27;19;0,7;350;154,7;16,8;171,5;0;0,71;0,3;0;8,2;563;83,75;0;0
13/12/2023 3:00;35;22;0,5;265;164,5;16,9;181,3;0;0,6;0,3;0;7,8;563;84,41;0;0
13/12/2023 4:00;39;23;0,5;294;129;15,6;144,6;0;0,55;0,1;0;7,1;563;84,56;0;0
13/12/2023 5:00;52;36;0,5;344;0;0;0;0;0,97;0,2;0;6,4;563;84,48;0;0
13/12/2023 6:00;70;48;0,7;267;0;0;0;0;1,31;0,3;0;6,8;563;85;0;0
13/12/2023 7:00;32;20;0,7;320;102,3;19,2;121,5;0;0,79;0,5;0;8,2;563;86,76;0;29
13/12/2023 8:00;57;30;0,7;279;102,4;23,5;125,9;0;0,94;2,8;0;14,2;564;85,9;0;225
13/12/2023 9:00;44;25;1,8;323;32,8;14,1;46,9;0;0,44;7,9;0;17,7;564;63,12;0;416
13/12/2023 10:00;25;10;2,4;337;12,6;7,6;20,2;0;0,26;13;0;19,4;564;51,69;0;549
13/12/2023 11:00;18;9;1,6;50;5,3;3,9;9,2;0;0,2;14,8;0;20,6;563;45,05;0;498
13/12/2023 12:00;14;6;1,5;202;2,3;0;2,2;0;0,16;15,9;0;22;563;39,85;0;594
13/12/2023 13:00;16;6;1,8;141;2,3;0,2;2,5;0;0,16;15,5;0;23,6;562;35,5;0;746
13/12/2023 14:00;32;9;2,1;130;4,1;1,5;5,6;0;0,18;15,1;0;23,9;562;33,63;0;646
13/12/2023 15:00;16;6;1,9;148;6,1;4,8;10,9;0;0,22;13;0;22,4;561;35,84;0;243
13/12/2023 16:00;17;3;1,7;101;7,3;5,8;13,1;0;0,23;13;0;22,2;561;41,33;0;220
13/12/2023 17:00;21;4;1,3;107;8,5;7,9;16,4;0;0,27;11,7;0;22,4;561;37,1;0;119
13/12/2023 18:00;27;9;1,2;217;9;16,1;25,1;0;0,37;9,4;0;18,3;561;48,42;0;3
13/12/2023 19:00;41;22;0,8;263;1,4;13,7;15,1;0;0,34;10,8;0;15,8;562;71,32;0;0
13/12/2023 20:00;45;21;0,4;300;26,6;19,6;46,2;0;0,54;6,9;0;14,1;563;77,48;0;0
13/12/2023 21:00;52;27;0,6;335;83,5;29,6;113,1;0;1,12;0,2;0;12,7;563;79,88;0;0
13/12/2023 22:00;61;30;0,7;157;153,3;25,7;179;0;1,4;0,3;0;11,9;563;79,2;0;0
13/12/2023 23:00;26;9;0,9;99;37,6;15,7;53,3;0;0,49;3,2;0;12,4;563;80,1;0;0
14/12/2023 0:00;34;11;0,9;335;22;17,8;39,8;0;0,5;0,4;0;11,1;563;77,07;0;0
14/12/2023 1:00;30;18;1;326;53,4;17,6;71;0;0,65;0,2;0;10,3;563;79,89;0;0
14/12/2023 2:00;29;14;0,8;321;24,2;16,1;40,3;0;0,41;0,2;0;9,7;562;82,34;0;0
14/12/2023 3:00;33;15;0,7;262;45,4;15,6;61,1;0;0,42;0,1;0;9,2;562;83,69;0;0
14/12/2023 4:00;75;30;0,5;304;110,4;15;125,4;0;0,51;0,2;0;7,9;562;83,36;0;0
14/12/2023 5:00;43;26;0,9;326;91,8;16;107,8;0;0,5;0,2;0;7,7;562;84,39;0;0
14/12/2023 6:00;48;22;0,9;337;61;15,1;76,1;0;0,46;0,3;0;7,8;563;85,55;0;0
14/12/2023 7:00;52;30;0,8;309;69,2;14,1;83,2;0;0,55;0,7;0;9;563;86,06;0;34
14/12/2023 8:00;54;32;1,2;347;64,8;16,5;81,3;0;0,74;2,9;0;15,3;563;79,69;0;223
14/12/2023 9:00;35;21;1,9;341;24,8;11,9;36,8;0;0,47;8,4;0;18,1;563;62,17;0;416
14/12/2023 10:00;26;15;2,1;334;0;0;0;0;0,23;10,6;0;20,2;563;53,39;0;536
14/12/2023 11:00;0;0;2,1;331;0;0;0;0;0;0;0;21,3;563;47,73;0;718
14/12/2023 12:00;25;24;2;306;0;0;0;0;0;0;0;21,6;562;42,35;0;369
14/12/2023 13:00;25;17;1,2;306;0;0;0;0;0;0;0;23,8;562;39,64;0;684
14/12/2023 14:00;32;15;1,1;290;0;0;0;0;0;0;0;22,7;561;36,74;0,1;169
14/12/2023 15:00;29;10;1,4;298;1;3,1;4;0;0,22;34,7;0;23,5;561;38,93;0;307
14/12/2023 16:00;58;27;2,6;246;1;7,2;8,2;0;0,3;31,3;0;20,7;561;51,37;0;124
14/12/2023 17:00;61;34;1,7;149;6,7;33,2;39,9;0;0,65;19,1;0;19;561;55,82;0;73
14/12/2023 18:00;61;35;1,4;261;3,4;31,7;35,1;0;0,63;17,9;0;17,9;561;62,59;0;6
14/12/2023 19:00;42;34;1,5;262;0,7;9,5;10,2;0;0,38;20,1;0;16,5;561;71,47;0;0
14/12/2023 20:00;37;27;0,8;258;0,7;13,6;14,3;0;0,42;14;0;15,5;562;76,26;0;0
14/12/2023 21:00;55;28;0,5;205;41,9;26,9;68,8;0;0,85;6,4;0;14,9;562;79,83;0;0
14/12/2023 22:00;53;21;0,5;314;5,8;29,2;35;0;0,71;3,3;0;14,5;562;80,74;0;0
14/12/2023 23:00;49;28;0,7;306;4,7;23,2;27,8;0;0,64;3,6;0;13,9;563;82,8;0;0
15/12/2023 0:00;54;34;0,7;332;20,7;28,1;48,8;0;0,68;2,1;0;14,2;563;84,1;0;0
15/12/2023 1:00;52;39;0,6;303;5;25,6;30,6;0;0,51;5,3;0;14,7;562;82,39;0;0
15/12/2023 2:00;41;31;0,6;341;15,2;27,6;42,8;0;0,6;0,7;0;14,5;562;81,77;0;0
15/12/2023 3:00;45;32;0,5;297;15,3;24,7;40;0;0,57;0,7;0;14,5;562;81,81;0;0
15/12/2023 4:00;35;20;1;330;0,6;14,5;15,1;0;0,36;2,1;0;14,2;561;81,35;0;0
15/12/2023 5:00;27;19;1,3;334;19,1;15,1;34,2;0;0,32;1,6;0;13,9;562;82,9;0;0
15/12/2023 6:00;29;17;0,7;317;9,3;18;27,3;0;0,28;0,3;0;14,1;562;82,28;0;0
15/12/2023 7:00;33;23;0,9;314;13,7;16,9;30,7;0;0,32;1;0;14,2;563;81,5;0;9
15/12/2023 8:00;44;26;0,7;312;18,4;18,2;36,6;0;0,44;2,7;0;15,1;563;78,1;0;48
15/12/2023 9:00;29;21;1,3;334;14,6;15;29,6;0;0,44;4,5;0;15,9;563;74,21;0;78
15/12/2023 10:00;42;20;1,4;333;17,3;17,8;35,2;0;0,4;5,4;0;16,1;564;74,03;0;86
15/12/2023 11:00;45;19;1,1;349;13,5;12,1;25,6;0;0,33;8,2;0;18,6;563;66,01;0;197
15/12/2023 12:00;36;20;1,4;144;10,6;10,9;21,5;0;0,32;8,2;0;18,1;563;61,96;0;125
15/12/2023 13:00;26;12;1;209;4,4;4,1;8,5;0;0,24;14;0;20,2;563;55,76;0;254
15/12/2023 14:00;27;10;1,1;303;3;4,9;7,9;0;0,25;16,6;0;20,1;562;52,39;0;147
15/12/2023 15:00;46;13;1;271;1,9;6,4;8,3;0;0,27;17,3;0;19,5;562;54,95;0;96
15/12/2023 16:00;44;18;1,3;221;4,7;9,8;14,5;0;0,3;12,9;0;19;561;58,52;0;98
15/12/2023 17:00;30;17;1,3;127;8,8;11,1;19,9;0;0,35;8,5;0;18,4;561;59,81;0;67
15/12/2023 18:00;32;20;1,4;150;9,6;14;23,5;0;0,43;5,8;0;16,5;562;65,13;0;9
15/12/2023 19:00;30;12;1,3;140;10,8;14,2;24,9;0;0,43;4,7;0;15,4;562;70,59;0;0
15/12/2023 20:00;47;30;1,2;265;2,2;16,6;18,8;0;0,45;5,4;0;14,8;563;77,34;0;0
15/12/2023 21:00;57;44;0,5;320;1,1;18,2;19,4;0;0,53;4,2;0;14,1;563;82,38;0;0
15/12/2023 22:00;48;42;0,4;316;0,1;13,8;13,9;0;0,49;6;0;14,3;564;83,32;0;0
15/12/2023 23:00;47;29;0,4;291;0,5;10,5;11;0;0,43;5,8;0;14;564;82,5;0;0
16/12/2023 0:00;45;33;0,4;322;0,7;10,3;11;0;0,41;6,6;0;14;564;83,11;0;0
16/12/2023 1:00;44;44;0,5;295;2,5;18,3;20,8;0;0,49;2,2;0;13,9;563;83,37;0;0
16/12/2023 2:00;53;33;0,6;278;11,9;20,3;32,2;0;0,57;0,3;0;13,6;563;83,86;0;0
16/12/2023 3:00;44;40;0,4;321;5;17,5;22,5;0;0,53;0,2;0;13,6;563;84,43;0;0
16/12/2023 4:00;44;33;0,6;303;30,8;16,4;47,2;0;0,64;0,1;0;13,4;563;84,34;0;0
16/12/2023 5:00;47;35;0,5;285;13,3;15,3;28,6;0;0,58;0,1;0;13,2;563;84,52;0;0
16/12/2023 6:00;45;33;0,6;314;18,2;12;30,2;0;0,61;0,2;0;12,8;563;84,48;0;0
16/12/2023 7:00;50;35;0,4;315;76,5;13,6;90,1;0;1,02;0,2;0;12,8;564;84,86;0;1
16/12/2023 8:00;58;41;0,7;296;97;15,3;112,3;0;1,16;0,7;0;14,2;564;84,29;0;84
16/12/2023 9:00;51;34;0,9;269;16,5;12,8;29,3;0;0,59;9,2;0;18,5;564;68,67;0;302
16/12/2023 10:00;55;32;1,1;275;5,5;10;15,5;0;0,47;19,4;0;19,7;564;56,27;0;284
16/12/2023 11:00;53;34;1;275;2,5;11,5;14;0;0,44;20,1;0;18,3;564;58,02;0;90
16/12/2023 12:00;44;24;0,8;262;1,6;7;8,6;0;0,34;20,5;0;18,8;564;59,77;0;132
16/12/2023 13:00;37;20;1,4;259;1,6;4;5,6;0;0,31;21,4;0;19,2;563;57,54;0;164
16/12/2023 14:00;26;13;2,8;267;1;1,1;2,2;0;0,22;17,9;0;17,8;563;61,45;0;119
16/12/2023 15:00;20;8;1,8;259;0;0;0;0;0,19;19;0;18,6;562;61,81;0;237
16/12/2023 16:00;20;9;0,9;236;0,8;0;0,8;0;0,21;18,2;0;19,3;562;57,78;0;125
16/12/2023 17:00;17;7;1;240;0,6;5,5;6,1;0;0,29;13,2;0;17,8;562;62,82;1,9;15
16/12/2023 18:00;24;16;1;151;7,2;18,7;25,9;0;0,66;4;0;15;563;77,74;7,2;0
16/12/2023 19:00;27;22;1,1;131;26;27,1;53,1;0;0,96;1,1;0;14,5;563;82,9;6,3;0
16/12/2023 20:00;24;21;1;185;14;21,1;35;0;0,62;2,3;0;14;564;84,49;13,1;0
16/12/2023 21:00;25;18;1,5;171;21,7;27,4;49,2;0;0,9;0,8;0;14,1;564;85,99;0,1;0
16/12/2023 22:00;26;23;0,8;238;33,3;25,9;59,2;0;0,97;0,2;0;14;564;86,03;0,1;0
16/12/2023 23:00;26;19;0,6;339;23,3;21,6;45;0;0,79;0;0;13,9;564;85,93;0;0
17/12/2023 0:00;22;14;0,9;327;4;18,7;22,7;0;0,56;2,3;0;13,7;564;86,33;3,2;0
17/12/2023 1:00;15;13;0,7;279;3,6;10,7;14,3;0;0,35;4,8;0;13,3;564;86,02;0,4;0
17/12/2023 2:00;21;11;0,4;269;3;14,9;18;0;0,35;2,3;0;13,1;564;86,18;0,9;0
17/12/2023 3:00;22;19;0,3;294;11,4;13,4;24,9;0;0,39;1,7;0;13,3;564;86,4;1,9;0
17/12/2023 4:00;28;15;0,4;302;15,1;12,9;28;0;0,42;1;0;13;564;86,35;0,1;0
17/12/2023 5:00;24;22;0,4;291;16,4;11,7;28,1;0;0,38;1,2;0;13;564;86,52;0;0
17/12/2023 6:00;22;22;0,6;327;53,6;12,7;66,3;0;0,6;0,3;0;13;564;86,7;0;0
17/12/2023 7:00;26;25;0,3;304;44,8;12,9;57,7;0;0,62;0,2;0;13,2;564;86,9;0;7
17/12/2023 8:00;26;19;0,5;319;18,1;10,4;28,4;0;0,43;2,3;0;14,3;565;86,86;0;78
17/12/2023 9:00;23;18;0,7;316;7,8;9;16,9;0;0,34;5,2;0;15,1;565;82,87;0;85
17/12/2023 10:00;30;24;0,8;297;6,3;8,1;14,5;0;0,35;7;0;16,3;565;79,32;0;118
17/12/2023 11:00;26;23;0,9;262;4,3;5,2;9,5;0;0,3;11,3;0;18;565;70,79;0;290
17/12/2023 12:00;33;16;1,2;290;3,9;3,6;7,5;0;0,29;17,5;0;21,6;564;54,72;0;617
17/12/2023 13:00;25;11;1,4;149;3,4;7,3;10,8;0;0,4;18,9;0;20,7;564;51,55;0;252
17/12/2023 14:00;21;12;1,2;274;2,3;4,4;6,7;0;0,34;22,6;0;21,5;563;50,67;0;281
17/12/2023 15:00;25;19;1,2;280;1,6;5,5;7,1;0;0,37;28,8;0;21,4;562;50,18;0;262
17/12/2023 16:00;22;17;2,3;272;0,6;0,5;1;0;0,23;23,9;0;20,1;562;57,58;0;212
17/12/2023 17:00;25;17;2;184;1,6;4,6;6,2;0;0,28;22,1;0;18,8;562;57,78;8,8;97
17/12/2023 18:00;16;12;1,8;170;6,6;11,9;18,5;0;0,5;7,6;0;13,3;563;82,57;4,4;1
17/12/2023 19:00;21;13;0,9;216;3,3;19,2;22,5;0;0,68;3,3;0;13,9;563;86,19;0;0
17/12/2023 20:00;25;18;0,6;324;10,1;18,9;29;0;0,77;1,7;0;13,8;563;86,07;0,1;0
17/12/2023 21:00;31;24;0,6;177;60;18,9;78,9;0;1,29;0,1;0;13,9;564;86,35;0;0
17/12/2023 22:00;23;23;0,6;278;35,2;18,2;53,4;0;0,99;0,1;0;14,2;564;86,53;0;0
17/12/2023 23:00;44;23;0,4;353;78,2;16,8;95;0;1,42;0,1;0;14,2;564;86,37;0;0
18/12/2023 0:00;30;19;0,7;315;36,9;14,4;51,3;0;0,84;0,9;0;14,2;564;86,47;0;0
18/12/2023 1:00;28;13;0,7;319;2,1;14,1;16,2;0;0,4;0,9;0;14,2;564;86,12;0,6;0
18/12/2023 2:00;26;18;0,9;263;15,8;13,8;29,5;0;0,47;0,8;0;14;563;86,25;1,2;0
18/12/2023 3:00;20;9;0,6;282;0,8;9,5;10,3;0;0,28;2,7;0;13,7;563;86,25;0,9;0
18/12/2023 4:00;21;9;0,4;296;0,5;9,5;10;0;0,24;2,4;0;13,6;563;86,5;0;0
18/12/2023 5:00;14;9;0,4;312;0,3;5,4;5,7;0;0,15;5,1;0;13,4;563;86,22;0;0
18/12/2023 6:00;19;13;0,3;315;26,4;13,3;39,7;0;0,32;1,8;0;13;563;86,07;0;0
18/12/2023 7:00;26;22;0,4;293;79,4;15,7;95;0;0,93;0,6;0;13,6;564;86,52;0;41
18/12/2023 8:00;20;19;0,8;296;21;9,8;30,8;0;0,45;4,2;0;17,4;564;80,65;0;196
18/12/2023 9:00;26;13;1,1;356;25,8;13,2;39;0;0,54;6,7;0;19,8;564;67,21;0;362
18/12/2023 10:00;27;10;1,5;346;9,7;6,9;16,6;0;0,29;11,2;0;20;564;59,35;0;419
18/12/2023 11:00;18;8;1,3;298;5,3;4,3;9,5;0;0,21;15,1;0;21,2;564;53,93;0;505
18/12/2023 12:00;20;4;1,7;132;3,5;1,3;4,8;0;0,15;14,5;0;23,2;563;48,75;0;853
18/12/2023 13:00;16;6;1,6;181;2,7;2,3;5;0;0,19;16,5;0;22,1;563;46,6;0;347
18/12/2023 14:00;38;32;2,5;248;2,2;9,8;12;0;0,33;28,5;0;19,5;562;59,5;0;196
18/12/2023 15:00;26;19;2,4;262;1;4,6;5,6;0;0,22;30;0;18,2;562;65,81;0;125
18/12/2023 16:00;28;21;1,8;271;0,7;3,3;4,1;0;0,19;26,4;0;18,5;562;65,48;0;137
18/12/2023 17:00;34;18;1,9;262;1,5;5,1;6,6;0;0,2;24,3;0;19,1;562;61,77;0;128
18/12/2023 18:00;28;19;1,1;272;0,4;5,1;5,4;0;0,18;21,2;0;17,3;562;66,75;0;17
18/12/2023 19:00;35;20;0,5;236;6;13,5;19,4;0;0,32;11,3;0;15,7;563;72,32;0;0
18/12/2023 20:00;40;25;0,5;162;11,6;14,8;26,5;0;0,38;7;0;14,9;563;78,2;0;0
18/12/2023 21:00;58;26;0,5;310;53,3;25;78,3;0;0,83;0,1;0;14,3;564;79,86;0;0
18/12/2023 22:00;38;23;0,4;301;44,7;18,4;63;0;0,77;0,1;0;13,3;564;82,09;0;0
18/12/2023 23:00;46;18;0,7;318;25,1;17,4;42,5;0;0,58;0,9;0;13,7;564;84,65;0;0
19/12/2023 0:00;37;22;0,7;240;18,4;20,5;38,8;0;0,54;0,5;0;13,9;564;83,66;0;0
19/12/2023 1:00;26;21;0,5;286;1,6;13,2;14,7;0;0,32;3,6;0;14,1;563;83,51;0;0
19/12/2023 2:00;33;19;0,6;334;1;15,4;16,4;0;0,31;2,3;0;14,1;563;82,85;0;0
19/12/2023 3:00;32;24;0,4;326;7,1;14,8;21,9;0;0,31;2,8;0;13,8;562;83,08;0,5;0
19/12/2023 4:00;30;10;0,4;245;14,9;12,6;27,6;0;0,26;2,6;0;13,7;562;83,95;0;0
19/12/2023 5:00;18;11;0,6;265;3,6;9;12,6;0;0,19;3,4;0;13,7;563;84,74;0,1;0
19/12/2023 6:00;22;11;0,5;246;5,8;11,2;17;0;0,2;1,1;0;13,4;563;83,92;0;0
19/12/2023 7:00;23;15;0,5;330;13,6;9,3;22,8;0;0,34;1;0;13,4;563;84,82;0;30
19/12/2023 8:00;25;21;1,2;331;33,9;11,7;45,6;0;0,6;3,1;0;17,6;564;79,5;0;230
19/12/2023 9:00;24;11;0,9;330;7,2;6,3;13,6;0;0,27;10,5;0;18,8;564;65,82;0;234
19/12/2023 10:00;17;10;1;304;7;5,5;12,4;0;0,25;13,5;0;21,2;564;56,79;0;510
19/12/2023 11:00;19;6;1,2;290;3,3;2,6;5,9;0;0,17;19,4;0;22,7;564;46,62;0;608
19/12/2023 12:00;17;4;1,5;286;0,8;0,2;1;0;0,14;25,7;0;23,2;563;40,96;0;536
19/12/2023 13:00;15;4;3;280;0,8;0;0,5;0;0,13;21,6;0;21,9;563;49,7;0;615
19/12/2023 14:00;18;5;2,8;268;0,8;0;0,5;0;0,12;21,2;0;23,3;562;47,54;0;703
19/12/2023 15:00;23;5;3,5;259;1,5;1,5;3;0;0,15;17;0;20,5;562;52,95;0;257
19/12/2023 16:00;23;7;1,9;240;1,8;3,3;5,1;0;0,14;15,5;0;20,8;561;58,79;0;210
19/12/2023 17:00;31;14;1,7;238;3,1;8,9;12;0;0,2;10,7;0;18,4;562;64,36;0;66
19/12/2023 18:00;27;11;1,2;231;1,5;11,7;13,2;0;0,24;8,6;0;17,1;562;69,2;0;2
19/12/2023 19:00;19;9;1,1;249;0,6;4,7;5,4;0;0,19;8,9;0;16,4;562;74,01;0;0
19/12/2023 20:00;9;6;1,1;238;0,2;0,7;0,9;0;0,11;9,7;0;15,6;563;76,33;0;0
19/12/2023 21:00;11;3;1,2;253;1,8;3,4;5,2;0;0,14;7,9;0;15,2;564;77,75;0,1;0
19/12/2023 22:00;13;4;0,9;208;1,4;7,9;9,3;0;0,2;5,2;0;14,6;564;80,4;0,8;0
19/12/2023 23:00;30;9;0,6;160;28,4;19,5;47,9;0;0,62;1,4;0;14;564;78,97;0;0
20/12/2023 0:00;53;38;0,6;317;43,6;17,2;60,8;0;0,68;0,2;0;13,2;563;80,99;0;0
20/12/2023 1:00;38;22;0,5;354;86,1;13,3;99,5;0;0,7;0;0;13,1;563;84,52;0;0
20/12/2023 2:00;33;8;0,4;303;77;9,5;86,5;0;0,47;0,1;0;13,3;563;84,92;0;0
20/12/2023 3:00;24;7;0,5;179;65,9;10,3;76,2;0;0,39;0,1;0;12,9;563;84,01;0;0
20/12/2023 4:00;16;6;0,6;291;25;10,5;35,5;0;0,34;0;0;12,7;562;85,2;0;0
20/12/2023 5:00;28;12;0,4;262;53,7;9,9;63,5;0;0,4;0,1;0;12,6;563;85,53;0;0
20/12/2023 6:00;33;19;0,5;329;114;12,4;126,4;0;0,7;0;0;12,6;563;85,77;0;0
20/12/2023 7:00;42;14;0,5;313;84,8;9,6;94,5;0;0,64;0,2;0;13,1;563;86,22;0;13
20/12/2023 8:00;39;20;0,8;310;67,3;12,4;79,5;0;0,62;0,8;0;14,6;564;83,33;0;98
20/12/2023 9:00;0;19;1,6;338;0;0;0;0;0;0;0;18,3;564;72,3;0;351
20/12/2023 10:00;34;8;1,2;349;0;0;0;0;0,39;9,5;0;22,9;564;56,69;0;603
20/12/2023 11:00;27;9;1,7;354;0;0;0;0;0,27;14,3;0;23,5;563;45,31;0;785
20/12/2023 12:00;19;6;1,6;341;0;0;0;0;0,19;18,8;0;23;563;39,89;0;456
20/12/2023 13:00;29;11;2,4;244;0;0;0;0;0,15;25,3;0;22,4;563;51,14;0;574
20/12/2023 14:00;40;17;3;247;0;0;0;0;0,19;25,5;0;21,9;562;53,32;0;486
20/12/2023 15:00;31;11;3,2;254;0;0;0;0;0,16;25,1;0;21,8;562;52,7;0;597
20/12/2023 16:00;30;8;3,5;273;0;0;0;0;0,15;22,3;0;20,1;562;53,59;0;273
20/12/2023 17:00;24;9;1,8;286;0;0;0;0;0,12;20,9;0;19,4;562;58,16;0;119
20/12/2023 18:00;26;7;1,1;293;0;0;0;0;0,14;17,6;0;17,7;562;61,62;0;14
20/12/2023 19:00;27;8;0,7;279;0;0;0;0;0,14;14,6;0;15,9;562;69,42;0;0
20/12/2023 20:00;27;15;0,6;184;0;0;0;0;0,21;8,8;0;14,8;563;75,92;0;0
20/12/2023 21:00;34;17;0,8;262;0;0;0;0;0,24;7,8;0;14,6;563;79,71;0;0
20/12/2023 22:00;32;14;0,4;270;0;0;0;0;0,21;6;0;14;564;79,92;0;0
20/12/2023 23:00;22;10;0,4;318;0;0;0;0;0,21;3,7;0;13;564;81,99;0;0
21/12/2023 0:00;33;10;0,5;315;0;0;0;0;0,27;1,4;0;12,9;564;84,29;0;0
21/12/2023 1:00;30;16;0,6;301;0;0;0;0;0,48;0,1;0;12,9;563;83,7;0;0
21/12/2023 2:00;33;16;0,4;305;0;0;0;0;0,57;0,2;0;11,7;563;83,57;0;0
21/12/2023 3:00;31;24;0,3;325;0;0;0;0;0,75;0,2;0;10,5;562;83,44;0;0
21/12/2023 4:00;47;28;0,4;347;0;0;0;0;0,81;0,1;0;11,1;562;85,24;0;0
21/12/2023 5:00;47;33;0,5;339;0;0;0;0;0,75;0,1;0;11,6;563;85,91;0;0
