Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar;
20/10/2024 4:00;18,5;7;1;302;3,8;34,5;38,3;0,7;0,69;3,1;0;13,4;563;94;0;0;
20/10/2024 5:00;22,9;5,7;1;300;3,8;33,3;37,2;0,7;0,58;3,7;0;13,4;563;95;0;0;
20/10/2024 6:00;28;18,8;0,5;288;7,3;32,4;39,7;0,8;0,65;2,6;0;13,1;563;95;0;8;
20/10/2024 7:00;36;18,6;0,8;307;7,9;23,6;31,4;0,8;0,48;16;0;13,8;564;87;0;108;
20/10/2024 8:00;25,7;21,3;0,8;254;15,1;27;42,1;1,4;0,73;16,3;0;15,9;564;78;0;412;
20/10/2024 9:00;33,6;33,6;0,8;184;9;19,7;28,7;1,5;0,49;30,2;0;17,9;564;64;0;726;
20/10/2024 10:00;28,9;28,1;1,2;315;4;14,2;18,3;1,3;0,39;41,7;0;18,8;564;55;0;702;
20/10/2024 11:00;26;21,1;1,9;296;3,1;14,3;17,4;1,3;0,43;53;0;20,4;564;49;0;1062;
20/10/2024 12:00;25,9;20,1;2,7;286;1,4;9,9;11,3;1,4;0,3;58,4;0;21,5;563;46;0;968;
20/10/2024 13:00;20;15,3;4,1;274;2;8,7;10,7;1,5;0,28;51,4;0;21,5;562;50;0;1003;
20/10/2024 14:00;28;13;4,4;280;3,3;6,6;9,9;1;0,25;50,2;0;21,4;562;49;0;1043;
20/10/2024 15:00;20,6;10,5;3,8;263;2,5;8,4;10,8;1,3;0,28;48,4;0;21,3;562;51;0;834;
20/10/2024 16:00;32;16,6;3,7;269;1,9;8,4;10,2;1,2;0,28;46,7;0;20;562;60;0;325;
20/10/2024 17:00;30,8;13,1;3;261;2;14,1;16,1;1,8;0,36;36,1;0;17,7;562;68;0;74;
20/10/2024 18:00;21,3;9,4;1,1;315;2,5;14,8;17,4;1,4;0,33;38,1;0;17,5;562;60;0;39;
20/10/2024 19:00;16,7;6,8;1,1;289;0,9;22,4;23,3;1,3;0,54;27,6;0;17,2;562;67;0;0;
20/10/2024 20:00;17,1;5,5;1,2;326;1,1;33,2;34,3;1,5;0,67;16,8;0;16,8;563;69;0;0;
20/10/2024 21:00;15;5;1,7;297;1,5;29,3;30,8;2,3;0,61;19;0;16,3;563;75;0;0;
20/10/2024 22:00;22,7;7,6;1,4;335;0,8;23,1;23,9;2;0,41;22,4;0;15,8;564;81;0;0;
20/10/2024 23:00;17;15,8;1,7;325;0,7;17,5;18,2;1,2;0,28;25,7;0;15,4;564;85;0;0;
21/10/2024 0:00;30,2;11,1;1,4;312;0,5;11,4;11,9;1;0,23;29;0;15,1;564;85;0;0;
21/10/2024 1:00;22,1;8,2;1,3;315;0,4;10,4;10,8;0,9;0,2;27,5;0;14,6;563;87;0;0;
21/10/2024 2:00;15,8;6,2;1;309;0,4;16,2;16,6;2,2;0,24;19,3;0;14,3;563;87;0;0;
21/10/2024 3:00;12,2;4,9;1,2;294;0,6;21,4;22;1,7;0,23;17,6;0;13,9;563;89;0;0;
21/10/2024 4:00;17,9;6,2;0,6;286;0,5;21,7;22,1;1,6;0,24;16,1;0;13,8;563;89;0;0;
21/10/2024 5:00;15,2;4,9;0,9;302;13;30,7;43,7;2,9;0,37;5,7;0;13,5;563;90;0;0;
21/10/2024 6:00;23,6;9,7;0,8;322;50,7;38,1;88,8;7,8;0,75;1,8;0;13,4;563;90;0;4;
21/10/2024 7:00;38,9;22,6;0,7;349;50,7;35,3;85,9;4,6;0,99;1,6;0;14,3;564;84;0;134;
21/10/2024 8:00;46,4;24,4;1;283;53,3;40,8;94,1;5,2;1,35;7,2;0;15,6;564;77;0;364;
21/10/2024 9:00;54,1;50,6;1,4;329;40,3;49,2;89,4;4,3;1,36;16,9;0;16,8;564;70;0;633;
21/10/2024 10:00;0;0;1,1;272;0;0;0;0;0;0;0;19,5;564;53;0;910;
21/10/2024 11:00;0;0;1,7;311;0;0;0;0;0;0;0;21;564;47;0;994;
21/10/2024 12:00;38,9;22,6;2,8;274;4,8;26,3;31,1;0;0;0;0;20,4;563;54;0;400;
21/10/2024 13:00;38,4;25,8;3,5;275;3,2;22,2;25,3;0;0;0;0;19,7;563;64;1,4;459;
21/10/2024 14:00;49,1;18,5;2;255;4,3;27,3;31,6;1,9;0,51;48,4;0;17,4;562;82;1,2;229;
21/10/2024 15:00;52,4;30,4;1,4;207;11,6;33;44,5;2,5;0,59;37,9;0;19,6;562;69;0;735;
21/10/2024 16:00;51,3;27,6;2,6;185;4,8;30,9;35,7;2;0,54;42,4;0;18,8;562;64;1,2;136;
21/10/2024 17:00;41,9;30,2;2,2;279;4,8;37,9;42,7;1,5;0,6;24,7;0;16,6;562;90;1,7;24;
21/10/2024 18:00;41,7;21,5;1,8;272;4,9;39,6;44,4;1,2;0,71;20;0;16,1;562;93;0,6;8;
21/10/2024 19:00;47,2;23,8;2,1;167;4,3;32,3;36,6;1;0,58;18,7;0;14,2;563;100;22,6;0;
21/10/2024 20:00;32,8;18,1;1,4;298;6,8;47,2;53,9;1,2;0,81;8,3;0;14,3;564;100;2,1;0;
21/10/2024 21:00;22,9;17,5;0,6;194;12,2;52,3;64,5;1,1;1,01;3,6;0;14,4;564;100;0,8;0;
21/10/2024 22:00;19,7;19,7;0,5;224;9,9;49,5;59,4;1;0,81;5,4;0;14,1;565;99;0,4;0;
21/10/2024 23:00;18,2;15;0,4;231;2,1;42,9;45;0,9;0,66;10;0;14,1;565;97;0,3;0;
22/10/2024 0:00;18,9;18;0,4;275;10,7;52,1;62,7;1,1;0,84;3,2;0;14,3;564;96;0,1;0;
22/10/2024 1:00;22,2;12,7;0,6;301;7,5;50,2;57,7;1,3;0,67;2,8;0;14,2;564;96;0;0;
22/10/2024 2:00;17,6;13,1;0,8;291;1,6;38,9;40,4;1,1;0,44;9,8;0;14;563;95;0;0;
22/10/2024 3:00;23,2;11,9;0,4;244;1,3;23,1;24,4;0,8;0,27;14,6;0;13,9;563;95;0;0;
22/10/2024 4:00;17,1;14,6;0,5;245;8,7;34,1;42,8;2;0,4;0;0;13,6;563;94;0;0;
22/10/2024 5:00;0;24,1;0,4;230;13,8;34,2;48,1;3;0,4;1,6;0;13,8;564;90;0;0;
22/10/2024 6:00;31;17,1;0,6;167;29,2;36,3;65,5;1,3;0,66;0,6;0;14;564;88;0;3;
22/10/2024 7:00;28;13,5;0,3;285;60,2;39,9;100,1;1,1;1,22;1,9;0;14,6;564;85;0;62;
22/10/2024 8:00;39,4;18,7;1;13;57,5;50,5;108;1,4;1,3;4,9;0;15,1;565;85;0;114;
22/10/2024 9:00;45,8;22,5;0,7;307;29,8;50,4;80,2;1,1;1,06;10,8;0;16;565;79;0;208;
22/10/2024 10:00;44,3;28;1;301;16,8;46,1;62,9;0,9;0,91;16,5;0;17,1;565;72;0;272;
22/10/2024 11:00;46,1;25,5;1,5;338;24,9;50,4;75,3;0,9;0,99;6,6;0;16,1;565;84;0,1;92;
22/10/2024 12:00;47,9;38,4;0,9;312;19,4;37,7;57,1;0,8;0,72;21,6;0;17,1;565;77;0,1;438;
22/10/2024 13:00;41,7;28,1;1,6;153;13,4;40,3;53,7;0,7;0,82;22,1;0;16,6;564;81;0,9;254;
22/10/2024 14:00;35,3;31,3;1,1;232;9,5;20,3;29,8;1;0,4;24,3;0;17,4;564;79;0,5;707;
22/10/2024 15:00;33,5;26,4;1;283;7,7;19,9;27,5;1,6;0,34;25,2;0;18,7;563;63;0;392;
22/10/2024 16:00;23,8;20,5;2,5;283;10,8;27,3;38;1,5;0,55;29,9;0;19,5;562;62;0;529;
22/10/2024 17:00;28,2;23,4;2,8;288;7,5;24,8;32,2;1;0,43;26,8;0;18,4;562;67;0;244;
22/10/2024 18:00;27,4;18,5;2,8;280;6,6;41,5;48,1;1,8;0,68;13;0;16,6;563;83;0;18;
22/10/2024 19:00;33,7;20,6;2,4;271;3,9;37,8;41,7;1,3;0,69;17,7;0;15,7;563;86;0;0;
22/10/2024 20:00;28,6;18,5;0,6;284;8,1;50,2;58,3;1,1;0,88;7,5;0;15,5;564;89;2,2;0;
22/10/2024 21:00;35,1;22,2;4,5;329;10,3;52,2;62,4;0,7;0,95;5,6;0;14,7;565;98;2,3;0;
22/10/2024 22:00;39,3;15,6;2;287;3,1;35,5;38,5;0,7;0,5;16,6;0;13,7;565;100;5,2;0;
22/10/2024 23:00;28,5;18,6;1;145;3,3;31,7;35;0,5;0,45;17,1;0;12,8;565;100;14,4;0;
23/10/2024 0:00;22;13,7;0,9;156;2,5;25,3;27,8;0,4;0,31;20,2;0;12,7;565;100;5,9;0;
23/10/2024 1:00;16,5;10,6;1,1;151;1,5;24,2;25,7;0,6;0,29;15,8;0;12,7;565;100;0,9;0;
23/10/2024 2:00;11,9;10,3;0,5;169;0,5;18,7;19,2;0,6;0,26;11,3;0;12,8;564;100;0,1;0;
23/10/2024 3:00;10,6;8,5;0,5;281;2,9;24,6;27,5;0,7;0,31;4,7;0;13,1;564;100;0;0;
23/10/2024 4:00;11,4;11,4;1;30;3;33;36;0,9;0,41;3,5;0;13,4;564;99;0;0;
23/10/2024 5:00;0;14,1;0,7;306;9,7;36,1;45,7;0,7;0,41;2,1;0;13,2;564;99;0,1;0;
23/10/2024 6:00;10,3;10,3;0,5;313;20,7;31,7;52,4;0,5;0,58;1,2;0;13;564;100;0;3;
23/10/2024 7:00;11,9;9,1;0,4;333;78,9;37,8;116,7;0,8;1,42;3,1;0;13,9;565;96;0;136;
23/10/2024 8:00;14,4;7,5;0,7;271;33,5;33,1;66,7;0,9;0,91;9,7;0;16,2;565;71;0;346;
23/10/2024 9:00;0;11,7;1,8;114;11,3;16,7;28;0,6;0,46;16,8;0;17,5;565;58;0;561;
23/10/2024 10:00;0;8,6;2;120;8;11,3;19,2;0,5;0,3;21,3;0;18,7;565;54;0;797;
23/10/2024 11:00;0;19,2;1,9;158;3,3;6,7;10;0,5;0,21;21,5;0;20,4;565;48;0;837;
23/10/2024 12:00;0;13,9;2,6;107;2,8;6,6;9,4;0,5;0,22;25,5;0;21,1;564;44;0;826;
23/10/2024 13:00;0;12,6;2,6;153;4,1;7,6;11,7;0,5;0,25;23,8;0;21,3;564;46;0;564;
23/10/2024 14:00;0;9;2,7;282;5,8;17;22,8;0,9;0,43;21,4;0;20;563;60;0;227;
23/10/2024 15:00;16,1;8,8;3;275;12,7;32,9;45,5;1,2;0,68;16,4;0;18,1;563;78;0;188;
23/10/2024 16:00;20,3;9,5;2,1;288;22,9;40,4;63,3;1,6;0,89;7,9;0;17,7;563;78;0;110;
23/10/2024 17:00;33,7;15,8;1,9;293;27,8;43,8;71,6;2,8;1,1;8,1;0;17,3;563;81;0;99;
23/10/2024 18:00;48,6;20,3;1,7;301;36,8;51,1;87,9;3,4;1,43;2,1;0;16,1;563;87;0;15;
23/10/2024 19:00;52,1;21,3;1,4;303;30,4;46,8;77,1;1,9;1,45;1,6;0;15,1;563;94;0;0;
23/10/2024 20:00;55,8;20,7;0,6;302;77;47,3;124,3;1,6;2,22;0;0;14,9;564;93;0;0;
23/10/2024 21:00;73,5;30,2;0,5;303;77,6;42,7;120,3;1,3;2,02;0;0;14,9;564;82;0;0;
23/10/2024 22:00;50,4;22,2;0,9;312;106,2;44,3;150,6;1,1;2,56;0,6;0;14,4;565;94;0;0;
23/10/2024 23:00;88,8;34,5;0,6;283;89,2;41,3;130,4;0,9;2,12;1,7;0;13,9;565;96;0;0;
24/10/2024 0:00;78,3;32;0,4;170;86,5;35;121,5;0,8;1,71;1,5;0;13;564;92;0;0;
24/10/2024 1:00;81,3;32,2;0,8;149;34,8;31,9;66,6;0,7;0,72;0;0;13,1;564;84;0;0;
24/10/2024 2:00;67,2;23,5;0,7;178;20,9;29,6;50,5;0,7;0,57;1,5;0;13,1;564;84;0;0;
24/10/2024 3:00;44,6;18,4;0,6;202;24,8;28;52,8;0,8;0,54;1,8;0;12,7;563;87;0;0;
24/10/2024 4:00;35;13,9;0,6;151;1,7;21,1;22,8;0,8;0,14;5,9;0;12,6;563;85;0;0;
24/10/2024 5:00;30,4;10,3;0,5;222;25,6;26,8;52,4;0,8;0,35;2,2;0;12,1;563;87;0;0;
24/10/2024 6:00;22,7;21,8;0;236;97,1;29,1;126,2;1;1,14;0,7;0;11,6;564;91;0;3;
24/10/2024 7:00;49,8;15,5;0;335;189,1;40,5;229,6;1,5;2,38;2,1;0;13,4;564;82;0;135;
24/10/2024 8:00;83,7;25,3;0,9;354;83,9;57,5;141,4;1,2;1,58;4,9;0;14,9;564;71;0;245;
24/10/2024 9:00;63,5;26,5;1,5;117;28,9;39,5;68,4;1,7;0,82;14,4;0;16,7;565;60;0;396;
24/10/2024 10:00;51,8;23,3;1,4;147;10,3;24,1;34,4;0,9;0,33;21,2;0;18;565;55;0;403;
24/10/2024 11:00;45,1;27,4;2,5;102;7,4;14,1;21,5;1,4;0,23;24;0;18,5;565;53;0;423;
24/10/2024 12:00;32,3;20,3;2,4;141;6,7;8;14,7;0,8;0,1;25,6;0;19,8;564;48;0;730;
24/10/2024 13:00;28;20;2,4;149;4,1;8;12,1;1,2;0,11;27,3;0;20,5;563;46;0;542;
24/10/2024 14:00;28,4;15;2,3;112;3,5;9,4;12,9;0,7;0,13;27,2;0;20,2;563;47;0;351;
24/10/2024 15:00;20,6;11;2,6;146;6,2;12,7;18,9;0,7;0,16;23,2;0;20;562;50;0;233;
24/10/2024 16:00;15;8,4;2,2;154;8,6;14,4;23;0,8;0,22;23,7;0;20;562;50;0;276;
24/10/2024 17:00;16,5;9,1;2,7;145;6;12,8;18,8;0,7;0,16;24,8;0;20;562;50;0;265;
24/10/2024 18:00;20,3;7,5;3;153;5,5;15,9;21,3;0,8;0,28;22,1;0;18,1;563;57;0;26;
24/10/2024 19:00;14,3;5,3;1,8;158;3,8;21,4;25,2;0,8;0,39;19,2;0;17,6;563;58;0;0;
24/10/2024 20:00;10;3,9;1,3;138;4,2;24;28,2;0,9;0,36;19,3;0;17,1;564;58;0;0;
24/10/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24/10/2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24/10/2024 23:00;0;0;0;169;0;0;0;0;0;0;0;15,1;565;65;0;0;
25/10/2024 0:00;15,3;1,8;0,4;238;4,1;32,1;36,3;1,3;0;3,5;0;14,2;565;79;0;0;
25/10/2024 1:00;20,6;1,5;0;213;2,2;27,5;29,7;0,9;0,11;8,6;0;13,5;565;79;0;0;
25/10/2024 2:00;15,4;1,3;0,6;186;0;0;0;0,6;0,23;11,1;0;13,4;564;71;0;0;
25/10/2024 3:00;19;1,6;0;178;0;0;0;0,5;0,21;12,5;0;12,6;564;61;0;0;
25/10/2024 4:00;14,3;1,7;0;229;2,7;27,6;30,3;0,4;0,3;3,9;0;11,4;564;66;0;0;
25/10/2024 5:00;12,7;1,9;0;242;35,8;33,3;69,1;0,5;0,51;1,4;0;10,8;564;70;0;0;
25/10/2024 6:00;22,5;1,9;0,6;281;169;35,8;204,8;1,1;1,6;1,7;0;10,4;564;73;0;4;
25/10/2024 7:00;39,7;4,5;0;203;184,6;46,3;230,8;1,5;2,14;2,5;0;13,3;564;60;0;153;
25/10/2024 8:00;76,9;11,1;0,9;134;119,1;67,4;186,6;1,6;2,07;6,8;0;16,5;564;49;0;432;
25/10/2024 9:00;83,9;18,7;2,9;144;9,5;14,5;24;0,4;0,33;27,5;0;19,5;565;38;0;721;
25/10/2024 10:00;67,9;17,2;3,5;152;19,3;13,9;33,2;0,5;0,19;24,8;0;20,6;565;39;0;939;
25/10/2024 11:00;48;13,8;3,6;155;4,3;8,7;13,1;0,6;0,19;29,1;0;21,5;564;38;0;1088;
25/10/2024 12:00;45,1;25,4;3;159;2,5;7,2;9,6;0,6;0,19;29,7;0;22,4;564;38;0;1042;
25/10/2024 13:00;31,9;18,8;2,9;135;2,9;8,2;11,1;0,6;0,19;30,2;0;22,5;563;38;0;764;
25/10/2024 14:00;25,7;14,3;2,4;129;2,5;8,8;11,3;0,9;0,21;29,8;0;22,2;563;40;0;516;
25/10/2024 15:00;24,8;10,7;3;91;2,2;10;12,2;0,9;0,22;29,4;0;21,7;563;40;0;408;
25/10/2024 16:00;23,3;7,8;2,6;112;1,6;8,3;9,9;0,7;0,2;28,4;0;21,5;562;39;0;304;
25/10/2024 17:00;17,6;6,8;2,7;122;3,4;11;14,4;0,6;0,28;24,6;0;21;563;42;0;187;
25/10/2024 18:00;13,3;5,9;2,6;112;3,5;14,9;18,4;0,7;0,36;21,4;0;19,4;563;46;0;23;
25/10/2024 19:00;15,4;4,2;1,8;124;9,6;22,4;32;0,8;0,45;19,5;0;18,5;564;48;0;0;
25/10/2024 20:00;11,1;3,1;1,5;185;3;16,7;19,7;0,6;0,35;22,6;0;17,8;564;53;0;0;
25/10/2024 21:00;10;2,3;1;357;3,2;24,9;28,1;0,5;0,46;14,6;0;17,1;564;55;0;0;
25/10/2024 22:00;7,7;1,8;1,3;338;3,2;28,9;32;0,6;0,48;12,6;0;17,1;565;60;0;0;
25/10/2024 23:00;11,3;2;1,1;200;0;14,5;14,1;0,7;0,24;16,9;0;15,4;565;80;0,1;0;
26/10/2024 0:00;11,9;1,9;1;169;0;15,2;14,9;0,7;0,23;18,4;0;14,9;565;78;0;0;
26/10/2024 1:00;9,3;2;0,7;288;5,3;28;33,3;1;0,45;6,8;0;14,6;564;83;0;0;
26/10/2024 2:00;11,3;2;0,5;244;14,7;32,4;47,1;0,9;0,53;4;0;14,2;564;84;0;0;
26/10/2024 3:00;16,7;3,4;0,7;140;15,9;32,6;48,5;0,8;0,6;1,7;0;14,2;563;83;0;0;
26/10/2024 4:00;19,6;3,4;0,5;295;38,7;30,6;69,3;0,8;0,81;2;0;13,7;563;88;0;0;
26/10/2024 5:00;20,8;3,2;0,6;299;65,3;32,3;97,6;0,9;1,04;1,3;0;13,5;564;88;0;0;
26/10/2024 6:00;26,3;4;0,7;311;107,1;33,5;140,6;1;1,25;1;0;13,4;564;87;0;5;
26/10/2024 7:00;39,8;4,7;0,4;279;62;32,6;94,6;1;0,92;4,2;0;14,3;564;82;0;127;
26/10/2024 8:00;44,8;5,7;1,5;6;35,9;27,7;63,6;1,1;0,71;10,5;0;16,9;565;60;0;306;
26/10/2024 9:00;39,8;13,8;2,6;107;7;13,7;20,7;0,8;0,29;19,1;0;17,5;565;56;0;288;
26/10/2024 10:00;33,9;11,6;3;113;3,9;7,6;11,5;0,7;0,19;21,9;0;18,7;565;51;0;554;
26/10/2024 11:00;24,8;9,7;2,4;121;4,2;8;12,2;1,8;0,2;21;0;19,5;565;50;0;534;
26/10/2024 12:00;25,8;10,9;2,6;140;6,7;7,5;14,2;2;0,22;20,4;0;20,4;564;48;0;613;
26/10/2024 13:00;24,5;12,8;2,6;127;3;6,8;9,7;0,8;0,19;21,9;0;20,7;564;47;0;663;
26/10/2024 14:00;17,6;14,3;3,1;111;2,6;6;8,6;0,8;0,18;22;0;20,9;563;47;0;555;
26/10/2024 15:00;15,2;11,1;2,5;120;4;7,9;11,9;0,7;0,21;20,4;0;20,8;562;48;0;411;
26/10/2024 16:00;13,5;9;2,3;136;4,5;8,3;12,8;0,7;0,26;18,9;0;20,4;562;49;0;259;
26/10/2024 17:00;14,6;6,4;2,3;144;5,9;12,9;18,7;0,8;0,34;14,9;0;20,1;562;51;0;127;
26/10/2024 18:00;11,5;5,1;1,8;114;5,3;16,7;22;0,8;0,36;11,5;0;18,9;563;58;0;8;
26/10/2024 19:00;8;3,6;2,1;78;2,2;14,3;16,5;1;0,27;13,6;0;18,3;563;59;0;0;
26/10/2024 20:00;10,1;2,7;1,5;82;1,7;14,1;15,7;1,1;0,3;13,5;0;17,9;564;60;0;0;
26/10/2024 21:00;8,7;2,5;1,1;141;4,9;22,4;27,3;0,9;0,49;8,2;0;17,3;564;66;0;0;
26/10/2024 22:00;6,8;2,6;0,8;188;6,5;21,5;28;1,1;0,61;6,3;0;17,1;565;69;0;0;
26/10/2024 23:00;18;2,3;0,8;222;7,2;22,8;30,1;1,1;0,59;6,4;0;16,4;564;78;0;0;
27/10/2024 0:00;17,1;2,7;0,8;131;4,2;23,3;27,5;0,9;0,52;4,7;0;14,9;564;92;1,8;0;
27/10/2024 1:00;12,9;2,7;0,6;254;2,9;22,8;25,7;0,7;0,5;3,9;0;14,2;564;99;0,2;0;
27/10/2024 2:00;18,2;2,9;0,4;299;18,4;29;47,4;0,8;0,88;0,8;0;14,3;563;99;0,2;0;
27/10/2024 3:00;13,5;2,6;0,5;312;13,3;28,7;42;0,8;0,69;1,2;0;14,4;563;99;0;0;
27/10/2024 4:00;10,5;5;0,8;319;10,6;27,5;38,2;0,8;0,55;2;0;14,4;563;98;0,1;0;
27/10/2024 5:00;8,8;4,6;1;318;5,7;24,8;30,5;0,6;0,32;1,5;0;14,1;563;99;0;0;
27/10/2024 6:00;8,6;4,8;0,7;278;6,4;22,9;29,3;0,6;0,31;5,3;0;14,3;564;95;0;2;
27/10/2024 7:00;7,1;4,6;0,6;325;2,3;15;17,4;1,9;0,26;9,8;0;14,7;564;89;0;56;
27/10/2024 8:00;6,4;4,5;1,2;263;12,6;17,9;30,5;1,1;0,38;9,4;0;15,5;564;90;0;297;
27/10/2024 9:00;7,7;7,7;1;206;3,6;9,1;12,7;1;0,21;15,8;0;17;564;79;0;284;
27/10/2024 10:00;7;7;2,6;146;3,2;7,7;10,8;0,8;0,19;17,8;0;16,7;564;79;0;371;
27/10/2024 11:00;15,7;6,3;2,9;146;4;4,7;8,7;0,7;0,17;18,9;0;18;564;71;0;691;
27/10/2024 12:00;11,4;10,8;2;156;3,7;7,1;10,8;0,9;0,22;18,5;0;18;564;72;0,1;389;
27/10/2024 13:00;8,6;8,6;3,2;145;5,2;3,8;9;0,8;0,18;19,3;0;18,4;563;66;0;625;
27/10/2024 14:00;9,6;7,2;3,1;146;5,9;5,1;11;0,8;0,22;18,8;0;17,9;563;69;0,2;518;
27/10/2024 15:00;6,8;5,6;3,3;138;2,5;4,6;7,1;0,7;0,15;20;0;18,9;562;59;0;658;
27/10/2024 16:00;8,7;8,7;3,5;141;2,4;5,5;7,9;0,7;0,18;20,2;0;18,3;562;59;0;294;
27/10/2024 17:00;6,3;6,3;2,8;143;2,2;6,9;9,2;0,7;0,23;18,7;0;18,1;562;60;0;93;
27/10/2024 18:00;5,1;5,1;1,8;136;2,8;11,8;14,7;0,8;0,3;9,9;0;17,5;563;64;0;11;
27/10/2024 19:00;3,8;3,8;2;137;2,7;11,6;14,3;0,6;0,29;14,5;0;17,1;563;65;0;0;
27/10/2024 20:00;3;3;2,5;140;2,3;10,5;12,8;0,8;0,25;17,1;0;16,4;564;71;0;0;
27/10/2024 21:00;4,9;2,9;2,4;150;0,4;7,5;7,9;0,6;0,17;18,9;0;15,6;565;77;0;0;
27/10/2024 22:00;4,5;3;1,2;186;0,2;10,8;11;0,7;0,23;17,1;0;15,9;565;72;0;0;
27/10/2024 23:00;5,6;2,9;1,6;167;0;0;0;0,7;0,16;19,9;0;15,9;565;71;0;0;
28/10/2024 0:00;5,1;2,7;2,1;139;0;0;0;0,8;0,1;21,6;0;15,5;564;74;0;0;
28/10/2024 1:00;5,6;2,7;0,9;128;0;0;0;0,5;0,12;21,9;0;15,2;563;73;0;0;
28/10/2024 2:00;5,4;2,7;0,7;327;0;0;0;0,5;0,15;21,2;0;15,1;563;72;0;0;
28/10/2024 3:00;5,1;2,7;0,6;243;0;0;0;0,7;0,14;18;0;14,5;563;80;0;0;
28/10/2024 4:00;5,5;2,7;0,8;299;0;0;0;0,8;0,17;15,3;0;14,5;563;78;0;0;
28/10/2024 5:00;5,6;2,8;0,8;300;15,4;23,4;38,8;1;0,31;7,4;0;14,6;563;77;0;0;
28/10/2024 6:00;8,5;2,7;2,1;154;5,6;22,4;28;0,7;0,29;15,7;0;14,6;564;75;0;2;
28/10/2024 7:00;7,7;2,7;2,8;135;2,2;13,3;15,5;0,4;0,35;25,2;0;14,8;564;72;0;66;
28/10/2024 8:00;7,5;2,7;2,6;138;6,7;15;21,8;0,4;0,43;25,9;0;15,5;565;66;0;173;
28/10/2024 9:00;7,6;2,7;3,3;143;4,1;12;16,1;0,5;0,32;33,5;0;16;565;64;0;292;
28/10/2024 10:00;13;3,5;3,3;140;2,3;7,6;9,8;0,5;0,25;33,5;0;16,9;565;61;0;508;
28/10/2024 11:00;10,1;3,5;3,3;138;4,3;8;12,3;0,5;0,26;31,9;0;17,2;565;58;0;367;
28/10/2024 12:00;19;6,5;2,4;151;2,4;7,6;10;0,6;0,27;33,4;0;17,2;565;59;0;451;
28/10/2024 13:00;13,4;6;2,2;160;4,9;10,2;15,1;0,7;0,3;30,6;0;18,4;564;55;0;681;
28/10/2024 14:00;11,5;5;3;162;3,1;9,2;12,4;0,6;0,3;30,2;0;17,9;564;57;0;568;
28/10/2024 15:00;13;9,2;3,3;135;3,3;8,4;11,6;0,6;0,28;32,2;0;17,9;563;56;0;617;
28/10/2024 16:00;16,2;7,6;2,9;136;3,1;9,3;12,4;0,7;0,3;32,3;0;18,2;563;53;0;438;
28/10/2024 17:00;15,7;6,2;3,4;136;3,1;13,6;16,6;0,7;0,36;31,4;0;17;563;59;0;116;
28/10/2024 18:00;20;4,3;2,2;138;4,5;21,7;26,3;0,7;0,5;26,1;0;16,8;563;57;0;19;
28/10/2024 19:00;13,9;3,1;1,5;149;4,8;36,4;41,2;0,7;0,89;14,1;0;16,1;564;59;0;0;
28/10/2024 20:00;14,2;2,3;0,9;183;5,5;42,8;48,3;0,7;0,9;13,7;0;15,7;564;59;0;0;
28/10/2024 21:00;15,4;1,7;1,8;153;3,8;38,2;42;0,9;0,71;14,6;0;15,4;565;62;0;0;
28/10/2024 22:00;31,3;2,4;1,9;143;1,3;28;29,3;0,6;0,5;20,8;0;15;565;65;0;0;
28/10/2024 23:00;24,6;4,2;0,9;169;0;0;0;0,4;0,49;24,9;0;14,7;565;66;0;0;
29/10/2024 0:00;18,5;3,7;1,3;148;0;0;0;0,5;0,28;31;0;14,4;565;66;0;0;
29/10/2024 1:00;19,6;4,9;0,8;230;0;0;0;0,7;0,25;25,5;0;14;564;70;0;0;
29/10/2024 2:00;16;7;0,7;187;0;0;0;0,8;0,24;23,9;0;13,7;564;71;0;0;
29/10/2024 3:00;18,6;6,2;1,1;170;0;0;0;0,8;0,23;29,4;0;13,8;564;68;0;0;
29/10/2024 4:00;14,3;5,8;0,6;258;0;0;0;0,8;0,21;30,4;0;13,7;564;67;0;0;
29/10/2024 5:00;12;7,1;0,7;160;0;0;0;0,5;0,28;26,7;0;13,9;564;60;0;0;
29/10/2024 6:00;18,9;10,4;0,8;157;4,5;41,3;45,8;0,6;0,55;11,2;0;13,4;564;62;0;5;
29/10/2024 7:00;27,3;8,6;0,8;301;29;54,3;83,3;0,5;1,27;7,6;0;13,8;564;60;0;124;
29/10/2024 8:00;23,3;11,4;0,9;356;30;47,5;77,5;0,5;1,23;18,5;0;15,4;565;52;0;229;
29/10/2024 9:00;29,9;10,9;1,7;150;6,4;22,8;29,2;0,3;0,42;37,7;0;16,6;565;48;0;309;
29/10/2024 10:00;29,8;24,3;2,6;140;0;0;0;0;0;0;0;17;565;50;0;381;
29/10/2024 11:00;26,2;17;2,8;149;0;0;0;0;0;0;0;18,3;565;48;0;760;
29/10/2024 12:00;28,5;17,7;3;152;1;5,1;6,1;0,4;0,25;37,7;0;18,7;564;48;0;612;
29/10/2024 13:00;28,4;16,3;2,5;157;1,3;5,6;6,9;0,6;0,27;37,5;0;19,7;564;49;0;964;
